,ret_real,ret_ratio_real,ret_ratio_real_weight_old,ret_real_weight_old,ret_ratio_weight_alloc,ret_weight_alloc,cum_ret_real,cum_ret_real_weight_old,cum_ret_weight_alloc
2018-10-15,-103.32472600000006,-0.31796956141404276,-0.37505698634416207,-120.6656965056578,-0.4432524808833873,-142.60598064043296,925.5113359999998,806.6552942188954,911.8058838864279
2018-10-16,-64.516899,-0.43758842354510064,0.0,0.0,0.0,0.0,860.9944369999998,806.6552942188954,911.8058838864279
2018-10-17,-50.799091000000004,-0.3890796455767198,-0.5923724691287637,-76.90325117857017,-0.6296884881972173,-81.74770857144372,810.1953459999999,729.7520430403252,830.0581753149842
2018-10-18,-11.956531999999996,-0.09022985190495902,0.0,0.0,0.0,0.0,798.2388139999998,729.7520430403252,830.0581753149842
2018-10-19,-101.92164799999999,-0.7476495999038986,0.0,0.0,0.0,0.0,696.3171659999998,729.7520430403252,830.0581753149842
2018-10-20,-30.903546000000006,-0.23283971903735123,-0.19683799933107848,-26.037859086728623,-0.19289036911798615,-25.515663984338243,665.4136199999998,703.7141839535966,804.5425113306459
2018-10-21,17.207648000000006,0.1325132539837266,0.16004698731823044,20.783069907639472,0.21916194229333658,28.459504574864514,682.6212679999999,724.4972538612361,833.0020159055103
2018-10-22,124.912059,0.49597358555963766,0.0,0.0,0.0,0.0,807.5333269999999,724.4972538612361,833.0020159055103
2018-10-23,142.83598999999998,0.4557660474819829,0.911864991758356,274.3452789468547,-0.6895886670256604,-207.4708393497341,950.3693169999999,998.8425328080908,625.5311765557763
2018-10-24,34.454870000000085,0.11627065372632939,0.09180962075596438,26.844815447756165,-0.06768446300779571,-19.790702795237454,984.8241869999999,1025.687348255847,605.7404737605387
2018-10-25,-16.464299999999923,-0.040892728832052305,0.0,0.0,0.0,0.0,968.3598870000001,1025.687348255847,605.7404737605387
2018-10-26,33.697479999999985,0.07955011963863501,0.12385704895241764,47.64621393034553,-0.44800857762910173,-172.34313842360712,1002.0573670000001,1073.3335621861925,433.39733533693163
2018-10-27,100.61500000000012,0.23916382157235594,0.0,0.0,0.0,0.0,1102.6723670000001,1073.3335621861925,433.39733533693163
2018-10-28,170.35099999999989,0.3271938666539642,0.33376734454754625,173.77343130686143,0.04760669570355082,24.78606430716639,1273.023367,1247.1069934930538,458.183399644098
2018-10-29,-179.27594,-0.2155578532240937,-0.1930617663627697,-155.29136317579446,-0.36081701697514923,-290.2271510238287,1093.747427,1091.8156303172593,167.95624862026932
2018-10-30,115.24605200000008,0.16830581555082413,0.23929882344131728,163.85794251731565,0.12058467202402193,82.56938322066988,1208.9934790000002,1255.673572834575,250.52563184093918
2018-10-31,262.3973900000001,0.5954162567182697,0.5470051829843343,241.06283748896112,0.6983868643353,307.77609503291865,1471.3908690000003,1496.7364103235361,558.3017268738579
2018-11-01,355.83138500000007,0.6039347956290011,0.6300731113142843,370.98625404973035,0.702939604518676,413.88995343669467,1827.2222540000002,1867.7226643732665,972.1916803105526
2018-11-02,415.291096,0.8220421538952754,0.0,0.0,0.0,0.0,2242.51335,1867.7226643732665,972.1916803105526
2018-11-03,332.69683,0.6008546918863815,0.0,0.0,0.0,0.0,2575.21018,1867.7226643732665,972.1916803105526
2018-11-04,186.092941,0.33511236186375415,0.3679167375484407,204.30970481879984,0.39284514342919413,218.15282400124642,2761.303121,2072.032369192066,1190.344504311799
2018-11-05,138.27618200000006,0.29803225302366165,0.3421527336182554,154.94243453629494,0.18754528051356897,84.92909596620659,2899.579303,2226.974803728361,1275.2736002780057
2018-11-06,38.40428000000003,0.1047941186053174,0.0,0.0,0.0,0.0,2937.983583,2226.974803728361,1275.2736002780057
2018-11-07,80.422617,0.25702035920107713,0.0,0.0,0.0,0.0,3018.4062000000004,2226.974803728361,1275.2736002780057
2018-11-08,-7.566624999999988,-0.032481724368370934,0.0,0.0,0.0,0.0,3010.8395750000004,2226.974803728361,1275.2736002780057
2018-11-09,29.029809,0.09623277500309935,0.2489700092931122,75.10488829065244,0.7928403013426644,239.17010098418862,3039.8693840000005,2302.0796920190137,1514.4437012621943
2018-11-10,11.418055000000038,0.027994125969208916,0.0,0.0,0.0,0.0,3051.2874390000006,2302.0796920190137,1514.4437012621943
2018-11-11,39.295919000000026,0.09835837319090435,0.0978128238543454,39.037758628081555,-0.33320983183731884,-132.98629438547817,3090.5833580000008,2341.117450647095,1381.457406876716
2018-11-12,35.962249999999926,0.05601914625838167,0.0,0.0,0.0,0.0,3126.545608000001,2341.117450647095,1381.457406876716
2018-11-13,121.25388400000008,0.15309935981946632,0.0,0.0,0.0,0.0,3247.799492000001,2341.117450647095,1381.457406876716
2018-11-14,-76.93593099999998,-0.11765943414738511,0.0,0.0,0.0,0.0,3170.863561000001,2341.117450647095,1381.457406876716
2018-11-15,18.877525999999875,0.025119448317821647,0.07020576500331248,39.484614693547655,0.02749442650563577,15.463214975919296,3189.741087000001,2380.602065340643,1396.9206218526353
2018-11-16,-11.014864000000102,-0.01290930799483947,-0.3981041991577718,-251.56213580797018,-0.11541658919801716,-72.93176949087574,3178.7262230000006,2129.039929532673,1323.9888523617597
2018-11-17,129.57208500000002,0.10239073298885892,0.0,0.0,0.0,0.0,3308.2983080000004,2129.039929532673,1323.9888523617597
2018-11-18,-131.27955500000007,-0.09220095771119707,0.0,0.0,0.0,0.0,3177.0187530000003,2129.039929532673,1323.9888523617597
2018-11-19,1029.8502389999999,0.6251344239773315,0.0,0.0,0.0,0.0,4206.868992,2129.039929532673,1323.9888523617597
2018-11-20,356.8411289999999,0.259839701853279,-0.15132953648892583,-189.29222003328988,-0.3269835173733197,-409.0109396615971,4563.710121,1939.747709499383,914.9779127001625
2018-11-21,441.31350399999985,0.5740972668920172,0.0,0.0,0.0,0.0,5005.023625,1939.747709499383,914.9779127001625
2018-11-22,892.5137900000002,0.8985079069638586,0.0,0.0,0.0,0.0,5897.537415,1939.747709499383,914.9779127001625
2018-11-23,737.2988399999998,0.9299387601632827,0.0,0.0,0.0,0.0,6634.836254999999,1939.747709499383,914.9779127001625
2018-11-24,844.9721330000002,1.0372221162536341,0.0,0.0,0.0,0.0,7479.8083879999995,1939.747709499383,914.9779127001625
2018-11-25,956.3670599999998,0.9512483545542094,0.0,0.0,0.0,0.0,8436.175448,1939.747709499383,914.9779127001625
2018-11-26,750.327389,0.815048418859929,0.0,0.0,0.0,0.0,9186.502837,1939.747709499383,914.9779127001625
2018-11-27,241.86869399999978,0.11792450065378945,0.0,0.0,0.0,0.0,9428.371531,1939.747709499383,914.9779127001625
2018-11-28,1032.916264,1.0388166010147057,0.0,0.0,0.0,0.0,10461.287795,1939.747709499383,914.9779127001625
2018-11-29,992.7852,1.1855257188759931,0.0,0.0,0.0,0.0,11454.072995,1939.747709499383,914.9779127001625
2018-11-30,126.39853000000005,0.1706219310558703,0.0,0.0,0.0,0.0,11580.471525,1939.747709499383,914.9779127001625
2018-12-01,215.0116519999998,0.2573410208077447,0.0,0.0,0.0,0.0,11795.483177,1939.747709499383,914.9779127001625
2018-12-02,157.21174399999995,0.16652547096028836,0.0,0.0,0.0,0.0,11952.694921,1939.747709499383,914.9779127001625
2018-12-03,-86.22753100000011,-0.10784808038134219,0.0,0.0,0.0,0.0,11866.46739,1939.747709499383,914.9779127001625
2018-12-04,168.31150000000014,0.20822704128972713,0.0,0.0,0.0,0.0,12034.77889,1939.747709499383,914.9779127001625
2018-12-05,303.3892269999998,0.36832085131105474,0.0,0.0,0.0,0.0,12338.168117,1939.747709499383,914.9779127001625
2018-12-06,689.1138880000001,0.8337681496028728,0.0,0.0,0.0,0.0,13027.282005,1939.747709499383,914.9779127001625
2018-12-07,547.34684,0.6040522711128056,0.0,0.0,0.0,0.0,13574.628845,1939.747709499383,914.9779127001625
2018-12-08,709.8745920000003,0.7382358351131568,0.0,0.0,0.0,0.0,14284.503437,1939.747709499383,914.9779127001625
2018-12-09,764.1675469999999,0.9090836076267395,0.0,0.0,0.0,0.0,15048.670983999998,1939.747709499383,914.9779127001625
2018-12-10,670.590696,0.7082852817172078,0.0,0.0,0.0,0.0,15719.261679999998,1939.747709499383,914.9779127001625
2018-12-11,494.08390299999985,0.5815361207306529,0.0,0.0,0.0,0.0,16213.345582999998,1939.747709499383,914.9779127001625
2018-12-12,596.385537,0.7189021644968252,0.0,0.0,0.0,0.0,16809.731119999997,1939.747709499383,914.9779127001625
2018-12-13,374.25619500000005,0.4290641624653422,0.0,0.0,0.0,0.0,17183.987315,1939.747709499383,914.9779127001625
2018-12-14,659.6066040000002,0.6756344808002173,0.0,0.0,0.0,0.0,17843.593919,1939.747709499383,914.9779127001625
2018-12-15,708.8302699999999,0.6762011762555189,0.0,0.0,0.0,0.0,18552.424188999998,1939.747709499383,914.9779127001625
2018-12-16,395.8717629999999,0.37697310706476017,0.0,0.0,0.0,0.0,18948.295951999997,1939.747709499383,914.9779127001625
2018-12-17,129.37893600000018,0.1338536689724823,0.0,0.0,0.0,0.0,19077.674887999998,1939.747709499383,914.9779127001625
2018-12-18,239.75037799999984,0.23915027295875846,0.0,0.0,0.0,0.0,19317.425266,1939.747709499383,914.9779127001625
2018-12-19,361.6598550000001,0.43732512950756,0.0,0.0,0.0,0.0,19679.085121,1939.747709499383,914.9779127001625
2018-12-20,742.3478349999998,0.7867943472929912,0.0,0.0,0.0,0.0,20421.432956,1939.747709499383,914.9779127001625
2018-12-21,625.6305019999998,0.724254481364853,0.0,0.0,0.0,0.0,21047.063458,1939.747709499383,914.9779127001625
2018-12-22,837.401987,0.7305450761586767,0.0,0.0,0.0,0.0,21884.465445,1939.747709499383,914.9779127001625
2018-12-23,856.7668200000003,0.6869708574041036,0.0,0.0,0.0,0.0,22741.232265000002,1939.747709499383,914.9779127001625
2018-12-24,988.2818810000001,0.7169223751555942,0.0,0.0,0.0,0.0,23729.514146,1939.747709499383,914.9779127001625
2018-12-25,828.1131910000001,0.7198250130051256,0.0,0.0,0.0,0.0,24557.627337,1939.747709499383,914.9779127001625
2018-12-26,1017.8900530000001,0.6028180374041938,0.0,0.0,0.0,0.0,25575.51739,1939.747709499383,914.9779127001625
2018-12-27,-147.51327299999957,-0.05778212012315953,0.0,0.0,0.0,0.0,25428.004117,1939.747709499383,914.9779127001625
2018-12-28,-167.86790999999994,-0.07520163479378139,0.0,0.0,0.0,0.0,25260.136207,1939.747709499383,914.9779127001625
2018-12-29,-413.55790000000025,-0.1962803274721998,0.0,0.0,0.0,0.0,24846.578307,1939.747709499383,914.9779127001625
2018-12-30,-504.3968219999997,-0.19232142258694707,0.0,0.0,0.0,0.0,24342.181485,1939.747709499383,914.9779127001625
2018-12-31,-151.87039000000004,-0.0611768690606358,0.0,0.0,0.0,0.0,24190.311095,1939.747709499383,914.9779127001625
2019-01-01,-202.50849399999993,-0.09765575479834188,0.0,0.0,0.0,0.0,23987.802601,1939.747709499383,914.9779127001625
2019-01-02,-232.32505200000014,-0.12152696618148195,0.0,0.0,0.0,0.0,23755.477549,1939.747709499383,914.9779127001625
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,23755.477549,1939.747709499383,914.9779127001625
2019-01-04,168.99411899999996,0.10712618746086666,0.0,0.0,0.0,0.0,23924.471668,1939.747709499383,914.9779127001625
2019-01-05,-126.50676599999997,-0.06554813586082231,0.0,0.0,0.0,0.0,23797.964902,1939.747709499383,914.9779127001625
2019-01-06,-213.5719250000002,-0.10309273610528435,0.0,0.0,0.0,0.0,23584.392977,1939.747709499383,914.9779127001625
2019-01-07,-566.5614680000001,-0.2793999706678134,0.0,0.0,0.0,0.0,23017.831509,1939.747709499383,914.9779127001625
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,23017.831509,1939.747709499383,914.9779127001625
2019-01-09,95.43534999999997,0.07942639266055718,0.0,0.0,0.0,0.0,23113.266859,1939.747709499383,914.9779127001625
2019-01-10,289.92600500000026,0.19437048314991423,0.0,0.0,0.0,0.0,23403.192864,1939.747709499383,914.9779127001625
2019-01-11,-336.8895329999998,-0.20164050715981507,0.0,0.0,0.0,0.0,23066.303331,1939.747709499383,914.9779127001625
2019-01-12,-94.61311200000023,-0.06582796888401121,0.0,0.0,0.0,0.0,22971.690219,1939.747709499383,914.9779127001625
2019-01-13,-483.6074779999999,-0.24636859453227544,0.0,0.0,0.0,0.0,22488.082741,1939.747709499383,914.9779127001625
2019-01-14,-1425.1324530000002,-0.7266856735455358,0.0,0.0,0.0,0.0,21062.950288,1939.747709499383,914.9779127001625
2019-01-15,-658.830445,-0.7943603611421186,0.0,0.0,0.0,0.0,20404.119843,1939.747709499383,914.9779127001625
2019-01-16,-72.84774900000002,-0.6800285245541617,0.0,0.0,0.0,0.0,20331.272094,1939.747709499383,914.9779127001625
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,20331.272094,1939.747709499383,914.9779127001625
2019-01-19,-29.259750000000004,-0.9314995009781465,0.0,0.0,0.0,0.0,20302.012344,1939.747709499383,914.9779127001625
2019-01-20,-10.367670000000002,-0.47217912043820065,0.0,0.0,0.0,0.0,20291.644674,1939.747709499383,914.9779127001625
2019-01-21,-19.793979,-0.6610977179546536,0.0,0.0,0.0,0.0,20271.850695,1939.747709499383,914.9779127001625
2019-01-22,11.0853,0.3788447342519685,0.0,0.0,0.0,0.0,20282.935995,1939.747709499383,914.9779127001625
2019-01-23,-171.45136899999997,-0.4339596504374975,0.0,0.0,0.0,0.0,20111.484626,1939.747709499383,914.9779127001625
2019-01-24,-180.466153,-0.6574867855072193,0.0,0.0,0.0,0.0,19931.018473,1939.747709499383,914.9779127001625
2019-01-25,-60.466663000000025,-0.3321583751956826,0.0,0.0,0.0,0.0,19870.55181,1939.747709499383,914.9779127001625
2019-01-26,4.243168000000001,0.1895038580796906,0.0,0.0,0.0,0.0,19874.794978,1939.747709499383,914.9779127001625
2019-01-27,-13.405925000000007,-0.3377332620376092,0.0,0.0,0.0,0.0,19861.389053000003,1939.747709499383,914.9779127001625
2019-01-28,-8.332707999999997,-0.19539794856152237,0.0,0.0,0.0,0.0,19853.056345,1939.747709499383,914.9779127001625
2019-01-29,-19.499296,-0.6407729828264013,0.0,0.0,0.0,0.0,19833.557049,1939.747709499383,914.9779127001625
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,19833.557049,1939.747709499383,914.9779127001625
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,19833.557049,1939.747709499383,914.9779127001625
2019-02-01,-106.82865100000001,-0.8082642541637389,0.0,0.0,0.0,0.0,19726.728398,1939.747709499383,914.9779127001625
2019-02-02,9.941488000000007,0.29531500879930794,0.0,0.0,0.0,0.0,19736.669886,1939.747709499383,914.9779127001625
2019-02-03,-15.718895999999999,-0.9224706390776148,0.0,0.0,0.0,0.0,19720.95099,1939.747709499383,914.9779127001625
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,19720.95099,1939.747709499383,914.9779127001625
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,19720.95099,1939.747709499383,914.9779127001625
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0,19720.95099,1939.747709499383,914.9779127001625
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0,19720.95099,1939.747709499383,914.9779127001625
2019-02-08,-10.271376,-0.9624985100607445,0.0,0.0,0.0,0.0,19710.679614,1939.747709499383,914.9779127001625
2019-02-09,-16.907604,-0.9672540120700202,0.0,0.0,0.0,0.0,19693.77201,1939.747709499383,914.9779127001625
2019-02-10,-11.743764,-0.9569744007462986,0.0,0.0,0.0,0.0,19682.028246,1939.747709499383,914.9779127001625
2019-02-13,-11.519669999999998,-0.9770074388695564,0.0,0.0,0.0,0.0,19670.508576,1939.747709499383,914.9779127001625
2019-02-14,-4.557439999999999,-0.4561298858834574,0.0,0.0,0.0,0.0,19665.951136,1939.747709499383,914.9779127001625
2019-02-15,-1.6003599999999985,-0.13157760592492218,0.0,0.0,0.0,0.0,19664.350776,1939.747709499383,914.9779127001625
2019-02-16,-5.071396,-0.6761864939661302,0.0,0.0,0.0,0.0,19659.27938,1939.747709499383,914.9779127001625
2019-02-17,2.1342299999999987,0.24070254108927003,0.0,0.0,0.0,0.0,19661.41361,1939.747709499383,914.9779127001625
2019-02-18,0.7668899999999992,0.1058405594482803,0.0,0.0,0.0,0.0,19662.1805,1939.747709499383,914.9779127001625
2019-02-19,-12.2424,-0.8647228343787082,0.0,0.0,0.0,0.0,19649.9381,1939.747709499383,914.9779127001625
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,19649.9381,1939.747709499383,914.9779127001625
2019-02-25,0.4805500000000009,0.04956448643435851,0.0,0.0,0.0,0.0,19650.41865,1939.747709499383,914.9779127001625
2019-02-26,-8.08319,-0.967549606250202,0.0,0.0,0.0,0.0,19642.33546,1939.747709499383,914.9779127001625
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,19642.33546,1939.747709499383,914.9779127001625
