,ret_real,ret_ratio_real,ret_ratio_real_weight_old,ret_real_weight_old,ret_ratio_weight_alloc,ret_weight_alloc,cum_ret_real,cum_ret_real_weight_old,cum_ret_weight_alloc
2018-12-24,-75.67473999999993,-0.08725333725416451,-0.20721049344159895,-94.7039605066833,0.050167934648414785,22.928868237961186,318.57215800000046,-128.6803105066833,-11.047481762038803
2018-12-25,40.0775329999999,0.056177963849301404,-0.16446444076091246,-34.0320839940011,-0.134345141810917,-27.799596855965078,358.64969100000036,-162.7123945006844,-38.84707861800388
2018-12-26,-204.67900799999984,-0.19082699867697162,-0.18460874281855724,-33.35400000000001,-0.18460874281855724,-33.35400000000001,153.97068300000052,-196.06639450068442,-72.20107861800389
2018-12-27,-354.0939769999999,-0.31862828841920965,-0.21275755630305554,-20.39957746193831,-0.34852631425654546,-33.41733035828324,-200.12329399999936,-216.46597196262275,-105.61840897628713
2018-12-28,-177.46452899999997,-0.31380322656564497,-0.05915623153601308,-13.04419159424018,-0.7299148010964924,-160.94920629246107,-377.58782299999933,-229.51016355686292,-266.5676152687482
2018-12-29,-334.845865,-0.26990487033985533,-0.1312871268875372,-99.7324855834809,-0.9061790097038539,-688.3804007590159,-712.4336879999994,-329.2426491403438,-954.9480160277641
2018-12-30,-240.06148600000006,-0.20008882401848116,0.0,0.0,0.0,0.0,-952.4951739999995,-329.2426491403438,-954.9480160277641
2018-12-31,-178.784181,-0.15167928302575917,0.0,0.0,0.0,0.0,-1131.2793549999994,-329.2426491403438,-954.9480160277641
2019-01-01,81.34305599999993,0.07521837402027809,0.0,0.0,0.0,0.0,-1049.9362989999995,-329.2426491403438,-954.9480160277641
2019-01-02,132.5087299999998,0.11417432515173354,0.0,0.0,0.0,0.0,-917.4275689999997,-329.2426491403438,-954.9480160277641
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,-917.4275689999997,-329.2426491403438,-954.9480160277641
2019-01-04,177.2661280000002,0.1576127325175567,0.0,0.0,0.0,0.0,-740.1614409999995,-329.2426491403438,-954.9480160277641
2019-01-05,44.53540900000007,0.03949770323474966,0.0,0.0,-0.9892079757453915,-87.28327518200214,-695.6260319999994,-329.2426491403438,-1042.2312912097661
2019-01-06,359.56363799999986,0.31449971537433963,0.47802874121805444,287.43776332317555,0.32200916871709956,193.6234942479697,-336.0623939999996,-41.80488581716827,-848.6077969617965
2019-01-07,122.54885700000023,0.1214901754529103,0.12086186325353834,107.2695076284722,0.051269424691764674,45.50356742013593,-213.51353699999936,65.46462181130393,-803.1042295416605
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,-213.51353699999936,65.46462181130393,-803.1042295416605
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,-213.51353699999936,65.46462181130393,-803.1042295416605
2019-01-10,52.158689000000095,0.0693886904003036,0.0,0.0,-1.0000000000000004,-11.752070000000005,-161.35484799999927,65.46462181130393,-814.8562995416605
2019-01-11,-62.78821899999991,-0.08509478584575492,0.0,0.0,-1.000000000000008,-4.649410000000037,-224.14306699999918,65.46462181130393,-819.5057095416605
2019-01-12,19.86700299999984,0.023199399631810724,0.0,0.0,-1.0,-4.645284,-204.27606399999934,65.46462181130393,-824.1509935416605
2019-01-13,144.88665100000003,0.15524828663900947,0.0,0.0,0.0,0.0,-59.38941299999931,65.46462181130393,-824.1509935416605
2019-01-14,17.531728000000157,0.02012320634563647,0.0,0.0,-0.825007940025979,-8.373929592216491,-41.85768499999915,65.46462181130393,-832.524923133877
2019-01-15,-97.32600100000002,-0.12383986115358814,-0.3455866770037208,-130.24128828575337,-0.9934558667700369,-374.40381980285747,-139.18368599999917,-64.77666647444944,-1206.9287429367346
2019-01-16,35.02245499999992,0.05037996264937172,0.0,0.0,0.0,0.0,-104.16123099999925,-64.77666647444944,-1206.9287429367346
2019-01-17,66.48314800000003,0.08346715673059779,-0.308480838312208,-9.769794831509298,-0.979977268182402,-31.036536668106358,-37.67808299999922,-74.54646130595874,-1237.965279604841
2019-01-18,199.6450930000001,0.26258355662800614,0.0,0.0,-0.9932554500779569,-7.000061150436709,161.96701000000087,-74.54646130595874,-1244.9653407552778
2019-01-19,100.58759999999995,0.12678161311426317,0.0,0.0,-1.0000000000000004,-3.3467080000000013,262.5546100000008,-74.54646130595874,-1248.3120487552778
2019-01-20,-14.315413000000035,-0.016449409482834354,0.0,0.0,0.0,0.0,248.2391970000008,-74.54646130595874,-1248.3120487552778
2019-01-21,215.58354399999985,0.20434405959356594,0.0,0.0,-1.0000000000000149,-3.1947480000000477,463.82274100000063,-74.54646130595874,-1251.506796755278
2019-01-22,-82.66603200000009,-0.06800553246584562,0.0,0.0,0.0,0.0,381.15670900000055,-74.54646130595874,-1251.506796755278
2019-01-23,-236.18439000000023,-0.2108785543710756,0.0,0.0,0.0,0.0,144.9723190000003,-74.54646130595874,-1251.506796755278
2019-01-24,72.62647399999992,0.066422784164613,0.0,0.0,0.0,0.0,217.59879300000023,-74.54646130595874,-1251.506796755278
2019-01-25,213.83220399999993,0.2757938552013477,0.0,0.0,0.0,0.0,431.43099700000016,-74.54646130595874,-1251.506796755278
2019-01-26,179.73265200000003,0.23073050044603138,0.0,0.0,0.0,0.0,611.1636490000002,-74.54646130595874,-1251.506796755278
2019-01-27,41.058036000000016,0.04295302717224647,0.0,0.0,0.0,0.0,652.2216850000002,-74.54646130595874,-1251.506796755278
2019-01-28,-269.66189399999996,-0.23080286753028512,0.0,0.0,0.0,0.0,382.55979100000025,-74.54646130595874,-1251.506796755278
2019-01-29,-439.1327270000003,-0.347387526080038,0.0,0.0,0.0,0.0,-56.57293600000003,-74.54646130595874,-1251.506796755278
2019-01-30,-131.268254,-0.21023851010559425,0.0,0.0,0.0,0.0,-187.84119000000004,-74.54646130595874,-1251.506796755278
2019-01-31,-114.76727800000003,-0.1762011080915974,0.0,0.0,0.0,0.0,-302.6084680000001,-74.54646130595874,-1251.506796755278
2019-02-01,-269.8214519999997,-0.3086125489257542,0.0,0.0,0.0,0.0,-572.4299199999998,-74.54646130595874,-1251.506796755278
2019-02-02,-237.10232400000007,-0.5246333569009634,0.0,0.0,0.0,0.0,-809.5322439999999,-74.54646130595874,-1251.506796755278
2019-02-03,-243.547076,-0.46661123196092225,0.0,0.0,0.0,0.0,-1053.0793199999998,-74.54646130595874,-1251.506796755278
2019-02-04,-91.77356900000001,-0.23231355765370587,0.0,0.0,0.0,0.0,-1144.8528889999998,-74.54646130595874,-1251.506796755278
2019-02-05,-166.86331599999997,-0.4448513841072069,0.0,0.0,0.0,0.0,-1311.7162049999997,-74.54646130595874,-1251.506796755278
2019-02-06,-53.370505000000094,-0.1430774664366149,0.0,0.0,0.0,0.0,-1365.0867099999998,-74.54646130595874,-1251.506796755278
2019-02-07,1.2098989999999965,0.055939575037345035,0.0,0.0,0.0,0.0,-1363.8768109999999,-74.54646130595874,-1251.506796755278
2019-02-08,-8.654457999999995,-0.3977518603704723,0.0,0.0,0.0,0.0,-1372.5312689999998,-74.54646130595874,-1251.506796755278
2019-02-09,-11.229021,-0.5428300259227561,0.0,0.0,0.0,0.0,-1383.76029,-74.54646130595874,-1251.506796755278
2019-02-10,-60.56708100000009,-0.1064458051882402,0.0,0.0,0.0,0.0,-1444.327371,-74.54646130595874,-1251.506796755278
2019-02-11,-206.431734,-0.29218666511941005,0.0,0.0,0.0,0.0,-1650.759105,-74.54646130595874,-1251.506796755278
2019-02-12,-194.541562,-0.37772308558132583,0.0,0.0,0.0,0.0,-1845.300667,-74.54646130595874,-1251.506796755278
2019-02-13,-116.169286,-0.2301234241698028,0.0,0.0,0.0,0.0,-1961.469953,-74.54646130595874,-1251.506796755278
2019-02-14,-54.15276800000001,-0.38257194998110844,0.0,0.0,0.0,0.0,-2015.622721,-74.54646130595874,-1251.506796755278
2019-02-15,54.55689499999994,0.08910278443495323,0.0,0.0,0.0,0.0,-1961.065826,-74.54646130595874,-1251.506796755278
2019-02-16,47.571517000000085,0.07345596951412303,0.0,0.0,0.0,0.0,-1913.494309,-74.54646130595874,-1251.506796755278
2019-02-17,64.85872200000006,0.10045527021081146,0.0,0.0,0.0,0.0,-1848.6355869999998,-74.54646130595874,-1251.506796755278
2019-02-18,92.96300700000018,0.11742407776320718,0.0,0.0,0.0,0.0,-1755.6725799999995,-74.54646130595874,-1251.506796755278
2019-02-19,16.877879000000007,0.017092399363126454,0.0,0.0,0.0,0.0,-1738.7947009999993,-74.54646130595874,-1251.506796755278
2019-02-20,-152.5934350000001,-0.14121127852662851,0.0,0.0,0.0,0.0,-1891.3881359999996,-74.54646130595874,-1251.506796755278
2019-02-21,-20.7500500000001,-0.02044185590640446,0.0,0.0,0.0,0.0,-1912.1381859999997,-74.54646130595874,-1251.506796755278
2019-02-22,-68.9919319999999,-0.08160266080574652,0.0,0.0,0.0,0.0,-1981.1301179999996,-74.54646130595874,-1251.506796755278
2019-02-23,50.58184600000004,0.05803532419532398,0.0,0.0,0.0,0.0,-1930.5482719999995,-74.54646130595874,-1251.506796755278
2019-02-24,10.704197999999906,0.011750311655224444,0.0,0.0,0.0,0.0,-1919.8440739999996,-74.54646130595874,-1251.506796755278
2019-02-25,64.32336700000008,0.06960376865114015,0.0,0.0,0.0,0.0,-1855.5207069999997,-74.54646130595874,-1251.506796755278
2019-02-26,68.57269700000006,0.08310788726058727,0.0,0.0,0.0,0.0,-1786.9480099999996,-74.54646130595874,-1251.506796755278
2019-02-27,420.7415480000001,0.48940012137506406,0.0,0.0,0.0,0.0,-1366.2064619999996,-74.54646130595874,-1251.506796755278
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-1366.2064619999996,-74.54646130595874,-1251.506796755278
